customer_id,credit_history_length,default_history,credit_history_category,has_default_history,financial_risk_level
C015062,3,N,medium,0,medium
C015063,4,Y,medium,1,high
C015064,4,N,medium,0,medium
C015065,3,N,medium,0,medium
C015066,2,N,short,0,medium
C015067,4,N,medium,0,medium
C015068,2,N,short,0,medium
C015069,4,N,medium,0,medium
C015070,3,N,medium,0,medium
C015071,2,N,short,0,medium
C015072,4,N,medium,0,medium
C015073,4,Y,medium,1,high
C015074,3,N,medium,0,medium
C015075,4,N,medium,0,medium
C015076,4,Y,medium,1,high
C015077,4,N,medium,0,medium
C015078,2,Y,short,1,high
C015079,4,N,medium,0,medium
C015080,2,N,short,0,medium
C015081,3,N,medium,0,medium
C015082,2,Y,short,1,high
C015083,3,N,medium,0,medium
C015084,4,N,medium,0,medium
C015085,2,N,short,0,medium
C015086,4,N,medium,0,medium
C015087,4,N,medium,0,medium
C015088,2,N,short,0,medium
C015089,2,Y,short,1,high
C015090,2,N,short,0,medium
C015091,3,Y,medium,1,high
C015092,4,N,medium,0,medium
C015093,3,Y,medium,1,high
C015094,2,N,short,0,medium
C015095,2,N,short,0,medium
C015096,4,N,medium,0,medium
C015097,2,N,short,0,medium
C015098,2,N,short,0,medium
C015099,3,N,medium,0,medium
C015100,4,N,medium,0,medium
C015101,4,Y,medium,1,high
C015102,4,N,medium,0,medium
C015103,2,N,short,0,medium
C015104,3,N,medium,0,medium
C015105,4,N,medium,0,medium
C015106,2,Y,short,1,high
C015107,2,N,short,0,medium
C015108,3,N,medium,0,medium
C015109,3,N,medium,0,medium
C015110,2,N,short,0,medium
C015111,2,N,short,0,medium
C015112,3,Y,medium,1,high
C015113,3,N,medium,0,medium
C015114,2,Y,short,1,high
C015115,3,Y,medium,1,high
C015116,4,N,medium,0,medium
C015117,4,Y,medium,1,high
C015118,4,N,medium,0,medium
C015119,2,N,short,0,medium
C015120,2,N,short,0,medium
C015121,4,N,medium,0,medium
C015122,4,N,medium,0,medium
C015123,3,N,medium,0,medium
C015124,3,N,medium,0,medium
C015125,4,N,medium,0,medium
C015126,2,N,short,0,medium
C015127,4,N,medium,0,medium
C015128,2,N,short,0,medium
C015129,4,N,medium,0,medium
C015130,4,N,medium,0,medium
C015131,3,N,medium,0,medium
C015132,2,Y,short,1,high
C015133,2,N,short,0,medium
C015134,4,Y,medium,1,high
C015135,3,N,medium,0,medium
C015136,4,N,medium,0,medium
C015137,3,N,medium,0,medium
C015138,4,N,medium,0,medium
C015139,4,N,medium,0,medium
C015140,4,N,medium,0,medium
C015141,4,N,medium,0,medium
C015142,4,N,medium,0,medium
C015143,3,N,medium,0,medium
C015144,4,N,medium,0,medium
C015145,3,N,medium,0,medium
C015146,4,N,medium,0,medium
C015147,3,Y,medium,1,high
C015148,2,N,short,0,medium
C015149,3,N,medium,0,medium
C015150,3,N,medium,0,medium
C015151,2,N,short,0,medium
C015152,2,Y,short,1,high
C015153,2,N,short,0,medium
C015154,2,Y,short,1,high
C015155,2,N,short,0,medium
C015156,4,N,medium,0,medium
C015157,4,N,medium,0,medium
C015158,3,N,medium,0,medium
C015159,3,N,medium,0,medium
C015160,3,N,medium,0,medium
C015161,4,N,medium,0,medium
C015162,4,N,medium,0,medium
C015163,2,N,short,0,medium
C015164,3,N,medium,0,medium
C015165,2,Y,short,1,high
C015166,2,N,short,0,medium
C015167,3,Y,medium,1,high
C015168,3,N,medium,0,medium
C015169,3,N,medium,0,medium
C015170,3,N,medium,0,medium
C015171,4,Y,medium,1,high
C015172,2,N,short,0,medium
C015173,2,N,short,0,medium
C015174,4,N,medium,0,medium
C015175,3,N,medium,0,medium
C015176,4,Y,medium,1,high
C015177,2,N,short,0,medium
C015178,2,N,short,0,medium
C015179,2,N,short,0,medium
C015180,2,Y,short,1,high
C015181,4,N,medium,0,medium
C015182,4,N,medium,0,medium
C015183,3,N,medium,0,medium
C015184,3,N,medium,0,medium
C015185,2,N,short,0,medium
C015186,2,N,short,0,medium
C015187,2,Y,short,1,high
C015188,2,Y,short,1,high
C015189,3,Y,medium,1,high
C015190,2,N,short,0,medium
C015191,4,N,medium,0,medium
C015192,3,N,medium,0,medium
C015193,3,N,medium,0,medium
C015194,2,N,short,0,medium
C015195,3,Y,medium,1,high
C015196,3,Y,medium,1,high
C015197,4,Y,medium,1,high
C015198,4,N,medium,0,medium
C015199,2,N,short,0,medium
C015200,2,N,short,0,medium
C015201,4,N,medium,0,medium
C015202,3,N,medium,0,medium
C015203,2,N,short,0,medium
C015204,3,N,medium,0,medium
C015205,3,N,medium,0,medium
C015206,3,N,medium,0,medium
C015207,3,Y,medium,1,high
C015208,2,N,short,0,medium
C015209,3,N,medium,0,medium
C015210,4,N,medium,0,medium
C015211,3,N,medium,0,medium
C015212,2,N,short,0,medium
C015213,2,N,short,0,medium
C015214,4,N,medium,0,medium
C015215,4,Y,medium,1,high
C015216,4,N,medium,0,medium
C015217,2,N,short,0,medium
C015218,2,N,short,0,medium
C015219,4,N,medium,0,medium
C015220,2,N,short,0,medium
C015221,2,N,short,0,medium
C015222,4,N,medium,0,medium
C015223,2,Y,short,1,high
C015224,4,N,medium,0,medium
C015225,4,Y,medium,1,high
C015226,3,Y,medium,1,high
C015227,2,N,short,0,medium
C015228,2,N,short,0,medium
C015229,4,N,medium,0,medium
C015230,4,N,medium,0,medium
C015231,2,N,short,0,medium
C015232,3,Y,medium,1,high
C015233,2,N,short,0,medium
C015234,4,N,medium,0,medium
C015235,4,N,medium,0,medium
C015236,4,N,medium,0,medium
C015237,2,N,short,0,medium
C015238,4,N,medium,0,medium
C015239,3,N,medium,0,medium
C015240,2,N,short,0,medium
C015241,4,N,medium,0,medium
C015242,3,N,medium,0,medium
C015243,4,N,medium,0,medium
C015244,2,Y,short,1,high
C015245,3,N,medium,0,medium
C015246,2,N,short,0,medium
C015247,3,N,medium,0,medium
C015248,2,N,short,0,medium
C015249,4,N,medium,0,medium
C015250,3,N,medium,0,medium
C015251,4,N,medium,0,medium
C015252,4,N,medium,0,medium
C015253,3,N,medium,0,medium
C015254,4,N,medium,0,medium
C015255,2,N,short,0,medium
C015256,4,N,medium,0,medium
C015257,2,N,short,0,medium
C015258,2,N,short,0,medium
C015259,2,N,short,0,medium
C015260,3,N,medium,0,medium
C015261,3,Y,medium,1,high
C015262,3,Y,medium,1,high
C015263,3,Y,medium,1,high
C015264,4,N,medium,0,medium
C015265,3,N,medium,0,medium
C015266,4,N,medium,0,medium
C015267,2,N,short,0,medium
C015268,4,Y,medium,1,high
C015269,2,N,short,0,medium
C015270,3,Y,medium,1,high
C015271,3,N,medium,0,medium
C015272,3,N,medium,0,medium
C015273,3,N,medium,0,medium
C015274,2,N,short,0,medium
C015275,2,Y,short,1,high
C015276,3,Y,medium,1,high
C015277,4,N,medium,0,medium
C015278,4,Y,medium,1,high
C015279,2,N,short,0,medium
C015280,3,Y,medium,1,high
C015281,3,N,medium,0,medium
C015282,3,N,medium,0,medium
C015283,2,N,short,0,medium
C015284,3,N,medium,0,medium
C015285,4,N,medium,0,medium
C015286,3,N,medium,0,medium
C015287,4,N,medium,0,medium
C015288,3,N,medium,0,medium
C015289,4,N,medium,0,medium
C015290,2,N,short,0,medium
C015291,2,N,short,0,medium
C015292,3,Y,medium,1,high
C015293,3,N,medium,0,medium
C015294,2,N,short,0,medium
C015295,3,Y,medium,1,high
C015296,2,N,short,0,medium
C015297,4,Y,medium,1,high
C015298,2,N,short,0,medium
C015299,2,N,short,0,medium
C015300,4,N,medium,0,medium
C015301,3,N,medium,0,medium
C015302,3,Y,medium,1,high
C015303,3,N,medium,0,medium
C015304,2,Y,short,1,high
C015305,3,N,medium,0,medium
C015306,3,N,medium,0,medium
C015307,2,Y,short,1,high
C015308,3,N,medium,0,medium
C015309,2,N,short,0,medium
C015310,4,N,medium,0,medium
C015311,3,N,medium,0,medium
C015312,4,Y,medium,1,high
C015313,3,N,medium,0,medium
C015314,2,N,short,0,medium
C015315,2,N,short,0,medium
C015316,3,N,medium,0,medium
C015317,3,Y,medium,1,high
C015318,4,Y,medium,1,high
C015319,4,N,medium,0,medium
C015320,4,Y,medium,1,high
C015321,2,N,short,0,medium
C015322,4,N,medium,0,medium
C015323,3,Y,medium,1,high
C015324,3,N,medium,0,medium
C015325,3,N,medium,0,medium
C015326,3,N,medium,0,medium
C015327,2,N,short,0,medium
C015328,4,Y,medium,1,high
C015329,2,N,short,0,medium
C015330,3,N,medium,0,medium
C015331,4,N,medium,0,medium
C015332,2,N,short,0,medium
C015333,4,Y,medium,1,high
C015334,4,N,medium,0,medium
C015335,2,N,short,0,medium
C015336,4,N,medium,0,medium
C015337,3,N,medium,0,medium
C015338,3,N,medium,0,medium
C015339,4,N,medium,0,medium
C015340,3,N,medium,0,medium
C015341,4,N,medium,0,medium
C015342,2,N,short,0,medium
C015343,4,N,medium,0,medium
C015344,3,N,medium,0,medium
C015345,4,Y,medium,1,high
C015346,4,N,medium,0,medium
C015347,4,N,medium,0,medium
C015348,3,N,medium,0,medium
C015349,2,Y,short,1,high
C015350,3,N,medium,0,medium
C015351,2,N,short,0,medium
C015352,3,N,medium,0,medium
C015353,3,N,medium,0,medium
C015354,4,Y,medium,1,high
C015355,4,N,medium,0,medium
C015356,3,Y,medium,1,high
C015357,4,N,medium,0,medium
C015358,3,N,medium,0,medium
C015359,2,N,short,0,medium
C015360,2,N,short,0,medium
C015361,2,N,short,0,medium
C015362,2,N,short,0,medium
C015363,2,N,short,0,medium
C015364,2,N,short,0,medium
C015365,2,N,short,0,medium
C015366,2,N,short,0,medium
C015367,4,Y,medium,1,high
C015368,2,N,short,0,medium
C015369,3,N,medium,0,medium
C015370,4,N,medium,0,medium
C015371,4,N,medium,0,medium
C015372,3,N,medium,0,medium
C015373,4,N,medium,0,medium
C015374,2,N,short,0,medium
C015375,4,N,medium,0,medium
C015376,3,N,medium,0,medium
C015377,3,Y,medium,1,high
C015378,2,N,short,0,medium
C015379,2,N,short,0,medium
C015380,2,N,short,0,medium
C015381,2,Y,short,1,high
C015382,3,N,medium,0,medium
C015383,4,N,medium,0,medium
C015384,2,Y,short,1,high
C015385,4,N,medium,0,medium
C015386,2,N,short,0,medium
C015387,3,N,medium,0,medium
C015388,2,N,short,0,medium
C015389,4,N,medium,0,medium
C015390,2,N,short,0,medium
C015391,2,N,short,0,medium
C015392,3,N,medium,0,medium
C015393,3,Y,medium,1,high
C015394,3,N,medium,0,medium
C015395,3,N,medium,0,medium
C015396,3,N,medium,0,medium
C015397,3,N,medium,0,medium
C015398,2,N,short,0,medium
C015399,3,N,medium,0,medium
C015400,3,N,medium,0,medium
C015401,4,N,medium,0,medium
C015402,3,N,medium,0,medium
C015403,4,N,medium,0,medium
C015404,4,N,medium,0,medium
C015405,3,N,medium,0,medium
C015406,3,N,medium,0,medium
C015407,2,Y,short,1,high
C015408,2,N,short,0,medium
C015409,4,N,medium,0,medium
C015410,3,Y,medium,1,high
C015411,2,N,short,0,medium
C015412,3,N,medium,0,medium
C015413,3,N,medium,0,medium
C015414,3,N,medium,0,medium
C015415,3,N,medium,0,medium
C015416,3,N,medium,0,medium
C015417,2,N,short,0,medium
C015418,2,Y,short,1,high
C015419,2,N,short,0,medium
C015420,4,N,medium,0,medium
C015421,3,Y,medium,1,high
C015422,3,N,medium,0,medium
C015423,2,N,short,0,medium
C015424,2,N,short,0,medium
C015425,2,N,short,0,medium
C015426,2,N,short,0,medium
C015427,2,N,short,0,medium
C015428,3,N,medium,0,medium
C015429,3,N,medium,0,medium
C015430,3,N,medium,0,medium
C015431,4,N,medium,0,medium
C015432,3,N,medium,0,medium
C015433,4,Y,medium,1,high
C015434,4,N,medium,0,medium
C015435,3,N,medium,0,medium
C015436,4,N,medium,0,medium
C015437,2,N,short,0,medium
C015438,4,Y,medium,1,high
C015439,3,Y,medium,1,high
C015440,4,N,medium,0,medium
C015441,3,Y,medium,1,high
C015442,4,N,medium,0,medium
C015443,4,Y,medium,1,high
C015444,4,Y,medium,1,high
C015445,4,N,medium,0,medium
C015446,4,N,medium,0,medium
C015447,4,N,medium,0,medium
C015448,4,N,medium,0,medium
C015449,2,N,short,0,medium
C015450,3,Y,medium,1,high
C015451,3,Y,medium,1,high
C015452,2,N,short,0,medium
C015453,3,N,medium,0,medium
C015454,3,Y,medium,1,high
C015455,3,N,medium,0,medium
C015456,3,N,medium,0,medium
C015457,4,N,medium,0,medium
C015458,2,N,short,0,medium
C015459,4,N,medium,0,medium
C015460,2,N,short,0,medium
C015461,2,N,short,0,medium
C015462,2,N,short,0,medium
C015463,3,Y,medium,1,high
C015464,3,N,medium,0,medium
C015465,4,N,medium,0,medium
C015466,3,Y,medium,1,high
C015467,3,N,medium,0,medium
C015468,3,N,medium,0,medium
C015469,2,N,short,0,medium
C015470,4,N,medium,0,medium
C015471,4,N,medium,0,medium
C015472,3,N,medium,0,medium
C015473,4,N,medium,0,medium
C015474,2,Y,short,1,high
C015475,3,N,medium,0,medium
C015476,2,N,short,0,medium
C015477,2,N,short,0,medium
C015478,4,Y,medium,1,high
C015479,3,Y,medium,1,high
C015480,2,Y,short,1,high
C015481,2,N,short,0,medium
C015482,4,N,medium,0,medium
C015483,4,N,medium,0,medium
C015484,3,N,medium,0,medium
C015485,3,N,medium,0,medium
C015486,2,N,short,0,medium
C015487,3,N,medium,0,medium
C015488,3,N,medium,0,medium
C015489,3,N,medium,0,medium
C015490,2,N,short,0,medium
C015491,4,N,medium,0,medium
C015492,3,N,medium,0,medium
C015493,4,N,medium,0,medium
C015494,3,Y,medium,1,high
C015495,3,N,medium,0,medium
C015496,4,N,medium,0,medium
C015497,3,Y,medium,1,high
C015498,3,N,medium,0,medium
C015499,3,Y,medium,1,high
C015500,3,N,medium,0,medium
C015501,4,N,medium,0,medium
C015502,4,N,medium,0,medium
C015503,3,N,medium,0,medium
C015504,2,N,short,0,medium
C015505,3,N,medium,0,medium
C015506,3,Y,medium,1,high
C015507,2,N,short,0,medium
C015508,3,Y,medium,1,high
C015509,4,N,medium,0,medium
C015510,3,N,medium,0,medium
C015511,4,N,medium,0,medium
C015512,3,Y,medium,1,high
C015513,3,N,medium,0,medium
C015514,4,Y,medium,1,high
C015515,4,N,medium,0,medium
C015516,4,Y,medium,1,high
C015517,2,N,short,0,medium
C015518,2,N,short,0,medium
C015519,4,N,medium,0,medium
C015520,3,N,medium,0,medium
C015521,3,N,medium,0,medium
C015522,4,N,medium,0,medium
C015523,3,N,medium,0,medium
C015524,3,N,medium,0,medium
C015525,2,N,short,0,medium
C015526,4,N,medium,0,medium
C015527,4,N,medium,0,medium
C015528,3,N,medium,0,medium
C015529,2,N,short,0,medium
C015530,3,Y,medium,1,high
C015531,4,N,medium,0,medium
C015532,3,N,medium,0,medium
C015533,2,N,short,0,medium
C015534,2,N,short,0,medium
C015535,3,N,medium,0,medium
C015536,2,N,short,0,medium
C015537,3,N,medium,0,medium
C015538,4,N,medium,0,medium
C015539,4,N,medium,0,medium
C015540,3,N,medium,0,medium
C015541,4,N,medium,0,medium
C015542,4,N,medium,0,medium
C015543,2,Y,short,1,high
C015544,3,N,medium,0,medium
C015545,2,N,short,0,medium
C015546,3,N,medium,0,medium
C015547,2,N,short,0,medium
C015548,2,N,short,0,medium
C015549,2,N,short,0,medium
C015550,3,N,medium,0,medium
C015551,3,N,medium,0,medium
C015552,2,N,short,0,medium
C015553,4,N,medium,0,medium
C015554,2,N,short,0,medium
C015555,4,N,medium,0,medium
C015556,4,N,medium,0,medium
C015557,4,N,medium,0,medium
C015558,2,N,short,0,medium
C015559,2,N,short,0,medium
C015560,4,N,medium,0,medium
C015561,3,N,medium,0,medium
C015562,4,N,medium,0,medium
C015563,4,N,medium,0,medium
C015564,4,N,medium,0,medium
C015565,2,N,short,0,medium
C015566,2,Y,short,1,high
C015567,2,N,short,0,medium
C015568,2,N,short,0,medium
C015569,4,N,medium,0,medium
C015570,2,N,short,0,medium
C015571,3,Y,medium,1,high
C015572,2,Y,short,1,high
C015573,2,Y,short,1,high
C015574,3,N,medium,0,medium
C015575,2,N,short,0,medium
C015576,4,N,medium,0,medium
C015577,3,N,medium,0,medium
C015578,3,N,medium,0,medium
C015579,3,N,medium,0,medium
C015580,3,N,medium,0,medium
C015581,2,N,short,0,medium
C015582,3,N,medium,0,medium
C015583,4,N,medium,0,medium
C015584,4,N,medium,0,medium
C015585,2,N,short,0,medium
C015586,2,N,short,0,medium
C015587,3,N,medium,0,medium
C015588,3,Y,medium,1,high
C015589,3,N,medium,0,medium
C015590,2,N,short,0,medium
C015591,4,N,medium,0,medium
C015592,3,N,medium,0,medium
C015593,4,N,medium,0,medium
C015594,3,N,medium,0,medium
C015595,4,N,medium,0,medium
C015596,4,Y,medium,1,high
C015597,4,Y,medium,1,high
C015598,3,N,medium,0,medium
C015599,3,N,medium,0,medium
C015600,4,N,medium,0,medium
C015601,2,N,short,0,medium
C015602,4,N,medium,0,medium
C015603,3,N,medium,0,medium
C015604,2,N,short,0,medium
C015605,2,N,short,0,medium
C015606,4,N,medium,0,medium
C015607,4,N,medium,0,medium
C015608,4,Y,medium,1,high
C015609,3,N,medium,0,medium
C015610,3,N,medium,0,medium
C015611,3,N,medium,0,medium
C015612,4,Y,medium,1,high
C015613,4,N,medium,0,medium
C015614,3,N,medium,0,medium
C015615,3,N,medium,0,medium
C015616,2,Y,short,1,high
C015617,2,Y,short,1,high
C015618,3,N,medium,0,medium
C015619,4,Y,medium,1,high
C015620,4,N,medium,0,medium
C015621,3,N,medium,0,medium
C015622,2,N,short,0,medium
C015623,4,N,medium,0,medium
C015624,2,N,short,0,medium
C015625,2,N,short,0,medium
C015626,2,N,short,0,medium
C015627,3,N,medium,0,medium
C015628,2,N,short,0,medium
C015629,3,N,medium,0,medium
C015630,4,Y,medium,1,high
C015631,4,N,medium,0,medium
C015632,4,N,medium,0,medium
C015633,2,N,short,0,medium
C015634,2,N,short,0,medium
C015635,4,N,medium,0,medium
C015636,2,N,short,0,medium
C015637,4,N,medium,0,medium
C015638,3,N,medium,0,medium
C015639,4,N,medium,0,medium
C015640,3,N,medium,0,medium
C015641,4,Y,medium,1,high
C015642,2,N,short,0,medium
C015643,3,N,medium,0,medium
C015644,3,N,medium,0,medium
C015645,2,N,short,0,medium
C015646,4,N,medium,0,medium
C015647,4,N,medium,0,medium
C015648,3,N,medium,0,medium
C015649,3,Y,medium,1,high
C015650,4,N,medium,0,medium
C015651,2,N,short,0,medium
C015652,2,N,short,0,medium
C015653,2,N,short,0,medium
C015654,4,N,medium,0,medium
C015655,4,N,medium,0,medium
C015656,4,Y,medium,1,high
C015657,4,Y,medium,1,high
C015658,3,Y,medium,1,high
C015659,3,Y,medium,1,high
C015660,3,N,medium,0,medium
C015661,2,N,short,0,medium
C015662,4,Y,medium,1,high
C015663,4,N,medium,0,medium
C015664,4,N,medium,0,medium
C015665,4,N,medium,0,medium
C015666,4,Y,medium,1,high
C015667,3,N,medium,0,medium
C015668,4,N,medium,0,medium
C015669,4,N,medium,0,medium
C015670,2,N,short,0,medium
C015671,2,N,short,0,medium
C015672,2,Y,short,1,high
C015673,2,N,short,0,medium
C015674,2,Y,short,1,high
C015675,4,N,medium,0,medium
C015676,2,N,short,0,medium
C015677,3,N,medium,0,medium
C015678,2,N,short,0,medium
C015679,3,N,medium,0,medium
C015680,3,N,medium,0,medium
C015681,2,N,short,0,medium
C015682,3,N,medium,0,medium
C015683,4,N,medium,0,medium
C015684,3,N,medium,0,medium
C015685,4,Y,medium,1,high
C015686,3,N,medium,0,medium
C015687,4,N,medium,0,medium
C015688,4,N,medium,0,medium
C015689,4,N,medium,0,medium
C015690,3,N,medium,0,medium
C015691,4,N,medium,0,medium
C015692,3,Y,medium,1,high
C015693,3,N,medium,0,medium
C015694,3,N,medium,0,medium
C015695,2,N,short,0,medium
C015696,3,N,medium,0,medium
C015697,2,Y,short,1,high
C015698,4,N,medium,0,medium
C015699,3,N,medium,0,medium
C015700,4,Y,medium,1,high
C015701,2,N,short,0,medium
C015702,2,N,short,0,medium
C015703,2,N,short,0,medium
C015704,2,N,short,0,medium
C015705,3,N,medium,0,medium
C015706,2,Y,short,1,high
C015707,4,N,medium,0,medium
C015708,2,Y,short,1,high
C015709,4,N,medium,0,medium
C015710,2,Y,short,1,high
C015711,2,Y,short,1,high
C015712,3,N,medium,0,medium
C015713,2,N,short,0,medium
C015714,4,N,medium,0,medium
C015715,4,Y,medium,1,high
C015716,2,Y,short,1,high
C015717,3,N,medium,0,medium
C015718,2,N,short,0,medium
C015719,3,N,medium,0,medium
C015720,4,N,medium,0,medium
C015721,2,N,short,0,medium
C015722,3,N,medium,0,medium
C015723,2,N,short,0,medium
C015724,3,N,medium,0,medium
C015725,2,Y,short,1,high
C015726,3,Y,medium,1,high
C015727,3,N,medium,0,medium
C015728,4,N,medium,0,medium
C015729,2,N,short,0,medium
C015730,3,N,medium,0,medium
C015731,2,N,short,0,medium
C015732,4,N,medium,0,medium
C015733,3,Y,medium,1,high
C015734,4,N,medium,0,medium
C015735,3,Y,medium,1,high
C015736,2,Y,short,1,high
C015737,4,N,medium,0,medium
C015738,4,N,medium,0,medium
C015739,2,Y,short,1,high
C015740,4,N,medium,0,medium
C015741,3,N,medium,0,medium
C015742,4,Y,medium,1,high
C015743,2,Y,short,1,high
C015744,4,N,medium,0,medium
C015745,4,N,medium,0,medium
C015746,2,N,short,0,medium
C015747,4,N,medium,0,medium
C015748,2,N,short,0,medium
C015749,2,Y,short,1,high
C015750,3,N,medium,0,medium
C015751,2,N,short,0,medium
C015752,3,N,medium,0,medium
C015753,3,N,medium,0,medium
C015754,3,Y,medium,1,high
C015755,4,N,medium,0,medium
C015756,3,N,medium,0,medium
C015757,2,N,short,0,medium
C015758,3,N,medium,0,medium
C015759,4,Y,medium,1,high
C015760,2,N,short,0,medium
C015761,3,N,medium,0,medium
C015762,3,Y,medium,1,high
C015763,4,N,medium,0,medium
C015764,4,N,medium,0,medium
C015765,3,N,medium,0,medium
C015766,2,N,short,0,medium
C015767,2,N,short,0,medium
C015768,2,N,short,0,medium
C015769,3,N,medium,0,medium
C015770,3,N,medium,0,medium
C015771,3,N,medium,0,medium
C015772,4,N,medium,0,medium
C015773,4,Y,medium,1,high
C015774,3,N,medium,0,medium
C015775,4,N,medium,0,medium
C015776,2,Y,short,1,high
C015777,2,N,short,0,medium
C015778,2,N,short,0,medium
C015779,2,N,short,0,medium
C015780,3,N,medium,0,medium
C015781,3,N,medium,0,medium
C015782,2,N,short,0,medium
C015783,2,N,short,0,medium
C015784,2,N,short,0,medium
C015785,2,N,short,0,medium
C015786,4,N,medium,0,medium
C015787,4,N,medium,0,medium
C015788,2,Y,short,1,high
C015789,4,N,medium,0,medium
C015790,2,N,short,0,medium
C015791,4,Y,medium,1,high
C015792,4,N,medium,0,medium
C015793,3,N,medium,0,medium
C015794,3,N,medium,0,medium
C015795,3,N,medium,0,medium
C015796,3,N,medium,0,medium
C015797,3,N,medium,0,medium
C015798,2,N,short,0,medium
C015799,3,N,medium,0,medium
C015800,4,N,medium,0,medium
C015801,3,Y,medium,1,high
C015802,2,Y,short,1,high
C015803,4,N,medium,0,medium
C015804,3,N,medium,0,medium
C015805,3,N,medium,0,medium
C015806,4,N,medium,0,medium
C015807,4,N,medium,0,medium
C015808,2,Y,short,1,high
C015809,4,N,medium,0,medium
C015810,3,N,medium,0,medium
C015811,4,N,medium,0,medium
C015812,4,Y,medium,1,high
C015813,3,N,medium,0,medium
C015814,2,N,short,0,medium
C015815,3,N,medium,0,medium
C015816,2,Y,short,1,high
C015817,4,Y,medium,1,high
C015818,3,N,medium,0,medium
C015819,4,N,medium,0,medium
