customer_id,age,income,home_ownership,employment_length,age_category,income_category,employment_stability
C021576,30,35000,RENT,8.0,adult,medium,stable
C021577,29,29000,RENT,0.0,adult,low,unstable
C021578,27,48996,MORTGAGE,0.0,adult,medium,unstable
C021579,27,35000,RENT,3.0,adult,medium,moderate
C021580,27,35000,RENT,3.0,adult,medium,moderate
C021581,30,29000,RENT,2.0,adult,low,moderate
C021582,32,35000,RENT,2.0,adult,medium,moderate
C021583,27,35000,RENT,2.0,adult,medium,moderate
C021584,28,35000,RENT,2.0,adult,medium,moderate
C021585,31,35000,RENT,0.0,adult,medium,unstable
C021586,29,49000,OWN,,adult,medium,
C021587,35,43000,MORTGAGE,7.0,adult,medium,stable
C021588,31,29004,RENT,4.0,adult,low,moderate
C021589,27,49000,MORTGAGE,11.0,adult,medium,stable
C021590,28,49000,OWN,6.0,adult,medium,stable
C021591,31,49000,OWN,15.0,adult,medium,stable
C021592,30,49000,MORTGAGE,9.0,adult,medium,stable
C021593,30,49000,OWN,3.0,adult,medium,moderate
C021594,31,36000,RENT,3.0,adult,medium,moderate
C021595,33,30000,RENT,2.0,adult,medium,moderate
C021596,29,36000,RENT,4.0,adult,medium,moderate
C021597,30,49000,MORTGAGE,14.0,adult,medium,stable
C021598,28,49000,MORTGAGE,4.0,adult,medium,moderate
C021599,28,49000,MORTGAGE,5.0,adult,medium,stable
C021600,30,49000,OWN,7.0,adult,medium,stable
C021601,32,49000,MORTGAGE,9.0,adult,medium,stable
C021602,33,36000,RENT,1.0,adult,medium,unstable
C021603,30,49200,MORTGAGE,13.0,adult,medium,stable
C021604,30,49200,MORTGAGE,12.0,adult,medium,stable
C021605,27,49200,MORTGAGE,4.0,adult,medium,moderate
C021606,27,49200,MORTGAGE,11.0,adult,medium,stable
C021607,32,49200,MORTGAGE,5.0,adult,medium,stable
C021608,35,36500,RENT,0.0,adult,medium,unstable
C021609,27,49272,MORTGAGE,5.0,adult,medium,stable
C021610,32,37000,RENT,4.0,adult,medium,moderate
C021611,27,49304,MORTGAGE,2.0,adult,medium,moderate
C021612,29,49349,MORTGAGE,13.0,adult,medium,stable
C021613,27,31200,RENT,2.0,adult,medium,moderate
C021614,31,49500,MORTGAGE,3.0,adult,medium,moderate
C021615,27,49536,OWN,11.0,adult,medium,stable
C021616,29,32004,RENT,1.0,adult,medium,unstable
C021617,30,38004,RENT,4.0,adult,medium,moderate
C021618,30,43580,MORTGAGE,5.0,adult,medium,stable
C021619,30,49641,MORTGAGE,9.0,adult,medium,stable
C021620,33,49700,MORTGAGE,0.0,adult,medium,unstable
C021621,35,43772,MORTGAGE,11.0,adult,medium,stable
C021622,30,43800,MORTGAGE,,adult,medium,
C021623,28,39000,RENT,0.0,adult,medium,unstable
C021624,35,49800,MORTGAGE,3.0,adult,medium,moderate
C021625,28,39184,RENT,3.0,adult,medium,moderate
C021626,32,40000,RENT,0.0,adult,medium,unstable
C021627,27,40000,RENT,2.0,adult,medium,moderate
C021628,27,40000,RENT,1.0,adult,medium,unstable
C021629,27,50000,MORTGAGE,7.0,adult,medium,stable
C021630,35,50000,MORTGAGE,5.0,adult,medium,stable
C021631,33,40000,RENT,0.0,adult,medium,unstable
C021632,27,40000,RENT,4.0,adult,medium,moderate
C021633,29,40000,RENT,2.0,adult,medium,moderate
C021634,28,50000,MORTGAGE,0.0,adult,medium,unstable
C021635,35,40000,RENT,1.0,adult,medium,unstable
C021636,30,50000,MORTGAGE,8.0,adult,medium,stable
C021637,27,40000,RENT,2.0,adult,medium,moderate
C021638,32,40500,RENT,0.0,adult,medium,unstable
C021639,27,40800,RENT,11.0,adult,medium,stable
C021640,27,50000,OWN,5.0,adult,medium,stable
C021641,30,41000,RENT,14.0,adult,medium,stable
C021642,31,50000,MORTGAGE,8.0,adult,medium,stable
C021643,34,50000,MORTGAGE,11.0,adult,medium,stable
C021644,27,50000,MORTGAGE,6.0,adult,medium,stable
C021645,27,41000,RENT,2.0,adult,medium,moderate
C021646,33,35496,RENT,3.0,adult,medium,moderate
C021647,33,35600,RENT,1.0,adult,medium,unstable
C021648,34,42000,RENT,2.0,adult,medium,moderate
C021649,34,50000,MORTGAGE,6.0,adult,medium,stable
C021650,34,42000,RENT,5.0,adult,medium,stable
C021651,34,36000,RENT,0.0,adult,medium,unstable
C021652,32,36000,RENT,4.0,adult,medium,moderate
C021653,28,42000,RENT,4.0,adult,medium,moderate
C021654,28,42328,RENT,5.0,adult,medium,stable
C021655,35,37000,RENT,2.0,adult,medium,moderate
C021656,32,43000,RENT,2.0,adult,medium,moderate
C021657,28,50000,OWN,12.0,adult,medium,stable
C021658,34,50000,OWN,0.0,adult,medium,unstable
C021659,29,43000,RENT,1.0,adult,medium,unstable
C021660,35,50000,MORTGAGE,7.0,adult,medium,stable
C021661,28,43000,RENT,5.0,adult,medium,stable
C021662,28,43150,RENT,3.0,adult,medium,moderate
C021663,27,50000,MORTGAGE,0.0,adult,medium,unstable
C021664,30,50000,MORTGAGE,6.0,adult,medium,stable
C021665,27,50000,MORTGAGE,4.0,adult,medium,moderate
C021666,30,50000,MORTGAGE,3.0,adult,medium,moderate
C021667,29,50000,OWN,3.0,adult,medium,moderate
C021668,29,39000,RENT,2.0,adult,medium,moderate
C021669,30,45000,RENT,0.0,adult,medium,unstable
C021670,32,50000,OWN,,adult,medium,
C021671,31,50000,MORTGAGE,7.0,adult,medium,stable
C021672,27,45000,RENT,1.0,adult,medium,unstable
C021673,34,50000,OWN,,adult,medium,
C021674,29,50000,MORTGAGE,4.0,adult,medium,moderate
C021675,29,50000,MORTGAGE,0.0,adult,medium,unstable
C021676,29,50000,MORTGAGE,4.0,adult,medium,moderate
C021677,30,45000,RENT,1.0,adult,medium,unstable
C021678,27,39000,RENT,1.0,adult,medium,unstable
C021679,30,46000,RENT,5.0,adult,medium,stable
C021680,34,50000,OWN,2.0,adult,medium,moderate
C021681,31,50000,MORTGAGE,4.0,adult,medium,moderate
C021682,28,50000,MORTGAGE,,adult,medium,
C021683,31,50000,MORTGAGE,7.0,adult,medium,stable
C021684,27,50000,OWN,8.0,adult,medium,stable
C021685,31,47000,RENT,4.0,adult,medium,moderate
C021686,27,50000,OWN,,adult,medium,
C021687,28,50000,OWN,3.0,adult,medium,moderate
C021688,27,50000,MORTGAGE,5.0,adult,medium,stable
C021689,30,47581,RENT,2.0,adult,medium,moderate
C021690,31,48000,RENT,1.0,adult,medium,unstable
C021691,29,50000,OWN,3.0,adult,medium,moderate
C021692,33,50000,OWN,5.0,adult,medium,stable
C021693,27,50000,OWN,,adult,medium,
C021694,30,42000,RENT,1.0,adult,medium,unstable
C021695,30,48000,RENT,0.0,adult,medium,unstable
C021696,30,50000,MORTGAGE,2.0,adult,medium,moderate
C021697,28,50000,MORTGAGE,7.0,adult,medium,stable
C021698,32,50000,OWN,16.0,adult,medium,stable
C021699,33,44000,MORTGAGE,2.0,adult,medium,moderate
C021700,29,42996,RENT,5.0,adult,medium,stable
C021701,29,50000,MORTGAGE,0.0,adult,medium,unstable
C021702,27,50000,MORTGAGE,4.0,adult,medium,moderate
C021703,27,49000,RENT,11.0,adult,medium,stable
C021704,31,50000,MORTGAGE,0.0,adult,medium,unstable
C021705,33,49000,RENT,2.0,adult,medium,moderate
C021706,33,50000,MORTGAGE,8.0,adult,medium,stable
C021707,28,50000,MORTGAGE,13.0,adult,medium,stable
C021708,27,49500,RENT,6.0,adult,medium,stable
C021709,29,50000,RENT,5.0,adult,medium,stable
C021710,29,50000,MORTGAGE,2.0,adult,medium,moderate
C021711,34,50000,RENT,5.0,adult,medium,stable
C021712,30,50000,OWN,3.0,adult,medium,moderate
C021713,28,50000,RENT,0.0,adult,medium,unstable
C021714,31,50000,RENT,4.0,adult,medium,moderate
C021715,29,50000,RENT,13.0,adult,medium,stable
C021716,29,50000,OWN,8.0,adult,medium,stable
C021717,29,50000,MORTGAGE,13.0,adult,medium,stable
C021718,33,50000,MORTGAGE,7.0,adult,medium,stable
C021719,30,50000,MORTGAGE,0.0,adult,medium,unstable
C021720,35,50000,OWN,6.0,adult,medium,stable
C021721,29,50000,RENT,0.0,adult,medium,unstable
C021722,30,50000,RENT,4.0,adult,medium,moderate
C021723,34,44000,RENT,0.0,adult,medium,unstable
C021724,30,50000,MORTGAGE,2.0,adult,medium,moderate
C021725,27,50000,RENT,3.0,adult,medium,moderate
C021726,28,50000,MORTGAGE,12.0,adult,medium,stable
C021727,33,44000,RENT,6.0,adult,medium,stable
C021728,28,50000,MORTGAGE,1.0,adult,medium,unstable
C021729,27,44004,RENT,2.0,adult,medium,moderate
C021730,34,50004,RENT,6.0,adult,medium,stable
C021731,31,50100,RENT,5.0,adult,medium,stable
C021732,29,50000,OWN,6.0,adult,medium,stable
C021733,30,50000,OWN,,adult,medium,
C021734,28,51000,RENT,5.0,adult,medium,stable
C021735,34,51000,RENT,1.0,adult,medium,unstable
C021736,29,45000,RENT,1.0,adult,medium,unstable
C021737,30,50000,MORTGAGE,12.0,adult,medium,stable
C021738,29,51000,RENT,2.0,adult,medium,moderate
C021739,27,51600,RENT,12.0,adult,medium,stable
C021740,28,52000,RENT,6.0,adult,medium,stable
C021741,34,52000,RENT,1.0,adult,medium,unstable
C021742,27,50000,MORTGAGE,0.0,adult,medium,unstable
C021743,29,50000,MORTGAGE,5.0,adult,medium,stable
C021744,29,47000,RENT,8.0,adult,medium,stable
C021745,31,53088,RENT,0.0,adult,medium,unstable
C021746,29,54000,RENT,2.0,adult,medium,moderate
C021747,28,54000,RENT,9.0,adult,medium,stable
C021748,30,50000,MORTGAGE,11.0,adult,medium,stable
C021749,27,54000,RENT,11.0,adult,medium,stable
C021750,29,49000,RENT,3.0,adult,medium,moderate
C021751,31,49000,RENT,5.0,adult,medium,stable
C021752,28,55000,RENT,3.0,adult,medium,moderate
C021753,30,50000,MORTGAGE,14.0,adult,medium,stable
C021754,33,55000,RENT,3.0,adult,medium,moderate
C021755,31,55000,RENT,3.0,adult,medium,moderate
C021756,34,44000,MORTGAGE,8.0,adult,medium,stable
C021757,29,55000,RENT,13.0,adult,medium,stable
C021758,28,50000,OWN,3.0,adult,medium,moderate
C021759,31,55560,RENT,11.0,adult,medium,stable
C021760,30,55840,RENT,6.0,adult,medium,stable
C021761,30,50000,MORTGAGE,11.0,adult,medium,stable
C021762,31,56160,RENT,1.0,adult,medium,unstable
C021763,28,57000,RENT,2.0,adult,medium,moderate
C021764,31,57006,RENT,7.0,adult,medium,stable
C021765,28,50000,MORTGAGE,12.0,adult,medium,stable
C021766,34,57016,RENT,14.0,adult,medium,stable
C021767,29,57600,RENT,1.0,adult,medium,unstable
C021768,35,57996,RENT,0.0,adult,medium,unstable
C021769,27,44000,MORTGAGE,3.0,adult,medium,moderate
C021770,29,59000,RENT,3.0,adult,medium,moderate
C021771,29,59000,RENT,3.0,adult,medium,moderate
C021772,32,59004,RENT,2.0,adult,medium,moderate
C021773,30,50000,OWN,5.0,adult,medium,stable
C021774,32,59363,RENT,2.0,adult,medium,moderate
C021775,32,50000,MORTGAGE,0.0,adult,medium,unstable
C021776,30,50000,OWN,4.0,adult,medium,moderate
C021777,32,59500,RENT,3.0,adult,medium,moderate
C021778,27,59578,RENT,11.0,adult,medium,stable
C021779,29,60000,RENT,0.0,adult,medium,unstable
C021780,34,44000,MORTGAGE,18.0,adult,medium,stable
C021781,29,60000,RENT,1.0,adult,medium,unstable
C021782,32,60000,RENT,0.0,adult,medium,unstable
C021783,32,54000,RENT,2.0,adult,medium,moderate
C021784,27,60000,RENT,0.0,adult,medium,unstable
C021785,32,60000,RENT,6.0,adult,medium,stable
C021786,30,50000,MORTGAGE,1.0,adult,medium,unstable
C021787,32,60000,RENT,2.0,adult,medium,moderate
C021788,27,60000,RENT,6.0,adult,medium,stable
C021789,32,50000,MORTGAGE,5.0,adult,medium,stable
C021790,30,50000,MORTGAGE,14.0,adult,medium,stable
C021791,34,60000,RENT,3.0,adult,medium,moderate
C021792,27,44000,MORTGAGE,0.0,adult,medium,unstable
C021793,29,60000,RENT,1.0,adult,medium,unstable
C021794,27,60000,RENT,0.0,adult,medium,unstable
C021795,32,50000,MORTGAGE,3.0,adult,medium,moderate
C021796,33,61000,RENT,0.0,adult,medium,unstable
C021797,30,61400,RENT,4.0,adult,medium,moderate
C021798,34,50000,MORTGAGE,7.0,adult,medium,stable
C021799,33,61500,RENT,7.0,adult,medium,stable
C021800,32,62000,RENT,6.0,adult,medium,stable
C021801,34,62000,RENT,1.0,adult,medium,unstable
C021802,32,22800,RENT,1.0,adult,low,unstable
C021803,32,52000,RENT,0.0,adult,medium,unstable
C021804,31,50000,MORTGAGE,1.0,adult,medium,unstable
C021805,30,50000,OWN,4.0,adult,medium,moderate
C021806,27,41200,RENT,1.0,adult,medium,unstable
C021807,31,50000,MORTGAGE,5.0,adult,medium,stable
C021808,35,25200,RENT,2.0,adult,low,moderate
C021809,35,80000,RENT,0.0,adult,high,unstable
C021810,31,50000,MORTGAGE,2.0,adult,medium,moderate
C021811,31,50000,OWN,1.0,adult,medium,unstable
C021812,27,20000,RENT,1.0,adult,low,unstable
C021813,28,50000,MORTGAGE,3.0,adult,medium,moderate
C021814,31,13000,RENT,6.0,adult,low,stable
C021815,29,14400,RENT,2.0,adult,low,moderate
C021816,30,14500,RENT,15.0,adult,low,stable
C021817,27,15000,RENT,1.0,adult,low,unstable
C021818,27,50000,MORTGAGE,2.0,adult,medium,moderate
C021819,34,50000,MORTGAGE,18.0,adult,medium,stable
C021820,29,50000,MORTGAGE,9.0,adult,medium,stable
C021821,29,18000,RENT,5.0,adult,low,stable
C021822,27,50000,MORTGAGE,3.0,adult,medium,moderate
C021823,27,20000,RENT,,adult,low,
C021824,33,20244,RENT,0.0,adult,low,unstable
C021825,29,21000,RENT,7.0,adult,low,stable
C021826,32,50000,MORTGAGE,0.0,adult,medium,unstable
C021827,27,23400,RENT,5.0,adult,low,stable
C021828,31,24000,RENT,0.0,adult,low,unstable
C021829,27,24000,RENT,4.0,adult,low,moderate
C021830,30,50000,MORTGAGE,3.0,adult,medium,moderate
C021831,28,24996,RENT,2.0,adult,low,moderate
C021832,27,50000,OWN,8.0,adult,medium,stable
C021833,27,25000,RENT,0.0,adult,low,unstable
C021834,28,25000,RENT,0.0,adult,low,unstable
C021835,28,50000,MORTGAGE,8.0,adult,medium,stable
C021836,31,57000,RENT,15.0,adult,medium,stable
C021837,29,63000,RENT,4.0,adult,medium,moderate
C021838,30,63000,RENT,2.0,adult,medium,moderate
C021839,28,50000,MORTGAGE,3.0,adult,medium,moderate
C021840,33,63550,RENT,6.0,adult,medium,stable
C021841,30,63552,RENT,,adult,medium,
C021842,27,65000,RENT,11.0,adult,medium,stable
C021843,31,65000,RENT,9.0,adult,medium,stable
C021844,31,65000,RENT,2.0,adult,medium,moderate
C021845,29,50000,MORTGAGE,5.0,adult,medium,stable
C021846,32,65000,RENT,4.0,adult,medium,moderate
C021847,29,65000,RENT,2.0,adult,medium,moderate
C021848,27,65000,RENT,0.0,adult,medium,unstable
C021849,35,65004,RENT,2.0,adult,medium,moderate
C021850,33,50000,OWN,2.0,adult,medium,moderate
C021851,27,50000,MORTGAGE,1.0,adult,medium,unstable
C021852,27,65600,RENT,3.0,adult,medium,moderate
C021853,31,66000,RENT,0.0,adult,medium,unstable
C021854,27,67000,RENT,3.0,adult,medium,moderate
C021855,31,68000,RENT,1.0,adult,medium,unstable
C021856,29,44000,MORTGAGE,9.0,adult,medium,stable
C021857,27,50000,MORTGAGE,5.0,adult,medium,stable
C021858,27,69996,RENT,1.0,adult,medium,unstable
C021859,32,70000,RENT,0.0,adult,high,unstable
C021860,27,50000,MORTGAGE,3.0,adult,medium,moderate
C021861,28,70000,RENT,2.0,adult,high,moderate
C021862,27,50000,OWN,3.0,adult,medium,moderate
C021863,31,44000,MORTGAGE,0.0,adult,medium,unstable
C021864,30,50000,MORTGAGE,3.0,adult,medium,moderate
C021865,30,50000,MORTGAGE,14.0,adult,medium,stable
C021866,33,44000,MORTGAGE,6.0,adult,medium,stable
C021867,34,70000,RENT,1.0,adult,high,unstable
C021868,35,50000,MORTGAGE,0.0,adult,medium,unstable
C021869,28,71000,RENT,4.0,adult,high,moderate
C021870,33,50000,OWN,1.0,adult,medium,unstable
C021871,27,72000,RENT,4.0,adult,high,moderate
C021872,27,50000,MORTGAGE,11.0,adult,medium,stable
C021873,32,72000,RENT,5.0,adult,high,stable
C021874,29,72000,RENT,1.0,adult,high,unstable
C021875,31,72000,RENT,15.0,adult,high,stable
C021876,32,50000,MORTGAGE,1.0,adult,medium,unstable
C021877,31,66000,RENT,4.0,adult,medium,moderate
C021878,28,72000,RENT,0.0,adult,high,unstable
C021879,27,66000,RENT,11.0,adult,medium,stable
C021880,30,50000,MORTGAGE,0.0,adult,medium,unstable
C021881,27,50000,MORTGAGE,1.0,adult,medium,unstable
C021882,27,50000,OWN,7.0,adult,medium,stable
C021883,29,74000,RENT,2.0,adult,high,moderate
C021884,29,50000,MORTGAGE,11.0,adult,medium,stable
C021885,27,50000,OWN,9.0,adult,medium,stable
C021886,28,50004,OWN,4.0,adult,medium,moderate
C021887,29,50004,MORTGAGE,5.0,adult,medium,stable
C021888,29,75000,RENT,2.0,adult,high,moderate
C021889,28,75000,RENT,0.0,adult,high,unstable
C021890,30,75000,RENT,2.0,adult,high,moderate
C021891,28,75000,RENT,4.0,adult,high,moderate
C021892,27,75000,RENT,11.0,adult,high,stable
C021893,27,50004,OWN,5.0,adult,medium,stable
C021894,31,75000,RENT,2.0,adult,high,moderate
C021895,31,59500,RENT,1.0,adult,medium,unstable
C021896,31,76000,RENT,4.0,adult,high,moderate
C021897,34,76000,RENT,4.0,adult,high,moderate
C021898,28,77385,RENT,3.0,adult,high,moderate
C021899,29,61628,RENT,2.0,adult,medium,moderate
C021900,29,50004,MORTGAGE,1.0,adult,medium,unstable
C021901,32,80000,RENT,16.0,adult,high,stable
C021902,32,80000,RENT,3.0,adult,high,moderate
C021903,35,44004,MORTGAGE,7.0,adult,medium,stable
C021904,32,50004,MORTGAGE,2.0,adult,medium,moderate
C021905,31,80000,RENT,2.0,adult,high,moderate
C021906,33,80000,RENT,10.0,adult,high,stable
C021907,29,80000,RENT,3.0,adult,high,moderate
C021908,29,50004,MORTGAGE,3.0,adult,medium,moderate
C021909,31,50004,MORTGAGE,15.0,adult,medium,stable
C021910,27,81000,RENT,4.0,adult,high,moderate
C021911,27,81000,RENT,0.0,adult,high,unstable
C021912,34,82000,RENT,3.0,adult,high,moderate
C021913,29,84000,RENT,3.0,adult,high,moderate
C021914,27,50055,MORTGAGE,5.0,adult,medium,stable
C021915,31,78996,RENT,5.0,adult,high,stable
C021916,28,50123,MORTGAGE,11.0,adult,medium,stable
C021917,32,85000,RENT,7.0,adult,high,stable
C021918,27,85000,RENT,11.0,adult,high,stable
C021919,27,85000,RENT,11.0,adult,high,stable
C021920,31,50268,MORTGAGE,4.0,adult,medium,moderate
C021921,28,44340,MORTGAGE,,adult,medium,
C021922,28,50343,OWN,11.0,adult,medium,stable
C021923,31,87500,RENT,4.0,adult,high,moderate
C021924,32,44400,MORTGAGE,3.0,adult,medium,moderate
C021925,35,88020,RENT,6.0,adult,high,stable
C021926,30,89004,RENT,6.0,adult,high,stable
C021927,27,89700,RENT,1.0,adult,high,unstable
C021928,27,90000,RENT,1.0,adult,high,unstable
C021929,30,90000,RENT,0.0,adult,high,unstable
C021930,27,44400,MORTGAGE,10.0,adult,medium,stable
C021931,28,50400,MORTGAGE,4.0,adult,medium,moderate
C021932,30,50400,MORTGAGE,7.0,adult,medium,stable
C021933,33,50400,MORTGAGE,3.0,adult,medium,moderate
C021934,29,92004,RENT,8.0,adult,high,stable
C021935,29,50400,OWN,4.0,adult,medium,moderate
C021936,35,93000,RENT,4.0,adult,high,moderate
C021937,28,94773,RENT,3.0,adult,high,moderate
C021938,29,95000,RENT,0.0,adult,high,unstable
C021939,27,50400,MORTGAGE,,adult,medium,
C021940,27,50400,MORTGAGE,9.0,adult,medium,stable
C021941,34,50400,MORTGAGE,9.0,adult,medium,stable
C021942,33,44400,MORTGAGE,3.0,adult,medium,moderate
C021943,27,50400,MORTGAGE,7.0,adult,medium,stable
C021944,31,50402,MORTGAGE,4.0,adult,medium,moderate
C021945,34,100000,RENT,5.0,adult,high,stable
C021946,27,108000,RENT,4.0,adult,high,moderate
C021947,31,110000,RENT,15.0,adult,high,stable
C021948,31,50600,MORTGAGE,2.0,adult,medium,moderate
C021949,34,111280,RENT,3.0,adult,high,moderate
C021950,28,112000,RENT,1.0,adult,high,unstable
C021951,32,114000,RENT,17.0,adult,high,stable
C021952,27,115000,RENT,3.0,adult,high,moderate
C021953,28,125004,RENT,12.0,adult,high,stable
C021954,29,145000,RENT,0.0,adult,high,unstable
C021955,30,155000,RENT,9.0,adult,high,stable
C021956,35,165996,RENT,1.0,adult,high,unstable
C021957,27,185000,RENT,2.0,adult,high,moderate
C021958,28,240000,RENT,2.0,adult,high,moderate
C021959,34,564000,RENT,2.0,adult,high,moderate
C021960,29,48000,RENT,6.0,adult,medium,stable
C021961,32,12000,RENT,2.0,adult,low,moderate
C021962,29,23850,RENT,0.0,adult,low,unstable
C021963,31,44960,MORTGAGE,0.0,adult,medium,unstable
C021964,27,40000,RENT,4.0,adult,medium,moderate
C021965,29,70000,RENT,2.0,adult,high,moderate
C021966,32,108000,RENT,16.0,adult,high,stable
C021967,35,29400,RENT,0.0,adult,low,unstable
C021968,34,51000,MORTGAGE,,adult,medium,
C021969,33,45000,MORTGAGE,17.0,adult,medium,stable
C021970,32,12000,RENT,2.0,adult,low,moderate
C021971,28,51000,MORTGAGE,12.0,adult,medium,stable
C021972,29,51000,OWN,6.0,adult,medium,stable
C021973,35,24996,RENT,2.0,adult,low,moderate
C021974,30,51000,MORTGAGE,4.0,adult,medium,moderate
C021975,27,51000,MORTGAGE,0.0,adult,medium,unstable
C021976,31,28800,RENT,0.0,adult,low,unstable
C021977,29,51000,MORTGAGE,12.0,adult,medium,stable
C021978,27,51000,OWN,11.0,adult,medium,stable
C021979,27,51000,OWN,11.0,adult,medium,stable
C021980,33,45000,MORTGAGE,3.0,adult,medium,moderate
C021981,30,51000,MORTGAGE,6.0,adult,medium,stable
C021982,31,60000,RENT,1.0,adult,medium,unstable
C021983,32,51000,MORTGAGE,1.0,adult,medium,unstable
C021984,31,20400,RENT,0.0,adult,low,unstable
C021985,27,52000,RENT,0.0,adult,medium,unstable
C021986,28,81000,RENT,13.0,adult,high,stable
C021987,29,51000,MORTGAGE,8.0,adult,medium,stable
C021988,29,18000,RENT,4.0,adult,low,moderate
C021989,32,51000,MORTGAGE,2.0,adult,medium,moderate
C021990,28,21000,RENT,6.0,adult,low,stable
C021991,27,23004,RENT,1.0,adult,low,unstable
C021992,30,51000,MORTGAGE,6.0,adult,medium,stable
C021993,33,51000,MORTGAGE,12.0,adult,medium,stable
C021994,27,51000,OWN,3.0,adult,medium,moderate
C021995,29,55400,RENT,2.0,adult,medium,moderate
C021996,28,49900,RENT,6.0,adult,medium,stable
C021997,31,56000,RENT,4.0,adult,medium,moderate
C021998,27,57000,RENT,0.0,adult,medium,unstable
C021999,30,45000,MORTGAGE,11.0,adult,medium,stable
C022000,27,58000,RENT,11.0,adult,medium,stable
C022001,32,60000,RENT,7.0,adult,medium,stable
C022002,28,51150,MORTGAGE,1.0,adult,medium,unstable
C022003,29,45200,MORTGAGE,7.0,adult,medium,stable
C022004,27,60000,RENT,8.0,adult,medium,stable
C022005,27,51267,MORTGAGE,8.0,adult,medium,stable
C022006,31,51320,OWN,1.0,adult,medium,unstable
C022007,27,60000,RENT,3.0,adult,medium,moderate
C022008,27,51456,OWN,3.0,adult,medium,moderate
C022009,30,62000,RENT,1.0,adult,medium,unstable
C022010,33,62000,RENT,17.0,adult,medium,stable
C022011,29,51540,MORTGAGE,3.0,adult,medium,moderate
